source,target,weight
42XZRQWHQDAXBOP8Z5,62XCBTHZYXVPEKB5Z2,0.921
84KMQBFNMIBQMAI8U0,16MEQQYDEDFTKEG9N4,0.961
84KMQBFNMIBQMAI8U0,39RFKFNNUJWNUDW3S3,0.961
69SSVWKKXQRWAED2L2,13IQNUUCMMEAQEB4N4,0.908
69SSVWKKXQRWAED2L2,72XYNBZFAVPVNGM8T6,0.908
85LNKWNRJHWDBTH0E1,78NVKNKJAKCQMRV8F5,0.973
29RHLSFMPOVKBUH9L0,95RKIMQQVHAEAES4H1,0.943
29RHLSFMPOVKBUH9L0,03FDZTUBAJQSAEX8S6,0.943
09BDUSHJPHZOQQY4O7,96XZVCISXDDPOHX4A9,0.934
91FEUJARDYNTRZW4Y2,78GLCIKLUZLHXAJ2Y2,0.892
13PUNNWUHTLSRNP8O5,82WYVITOTWFAMVQ3Y7,0.946
13PUNNWUHTLSRNP8O5,94VPTEPHDYMVZNE7L6,0.946
31ESYGOVBCUKDPY7F4,79KEOCXHKBPREOL5H7,0.888
22WVACLARJOEZJC1A0,68EESMVDPAVOCRI1N3,0.912
22WVACLARJOEZJC1A0,94DVXRWSSHQUPVQ0T0,0.912
96WGRKSOKSYYKLK1F8,79FTTCLOHSJXBVJ5Y1,0.885
50KMMQZRYODJPCA1S5,52CVULKIACEYIVH2S9,0.974
50KMMQZRYODJPCA1S5,28JSBSJNEBWVFFH1Q3,0.974
50KMMQZRYODJPCA1S5,74ZQTOZYWTZXWCI3W8,0.974
75HKHHXIXBSPOGS0G2,63DWWOTMELKFDOP7I5,0.908
75HKHHXIXBSPOGS0G2,11NNTIPRPGOYNYT0R5,0.908
19JDAZYESQTCKUS5G2,02VGCVAZPIMIJJO5W2,0.905
19JDAZYESQTCKUS5G2,57TVQKPTIINXMMK4B9,0.905
08PKUUFUJCSYGGL0S0,81HLQMUSWARJHHQ8A4,0.902
15SDLYOPLVNCIND4K8,68EESMVDPAVOCRI1N3,0.924
20YESUBYYMAWESQ6V1,15BFOJWZRTSVZWD7W8,0.966
20YESUBYYMAWESQ6V1,71GNSXNESPTBHKO4X0,0.966
78RRTKKCAKLTAYO6U6,76HZSOFCWJLMPIW7V8,0.889
78RRTKKCAKLTAYO6U6,84RILTPHOKTAIFZ7F9,0.889
78RRTKKCAKLTAYO6U6,22TMWGCLBTBDICC5J6,0.889
16YJGNWGHLGCRNZ9N7,43BGKDHZSXRTUYU9K5,0.88
16YJGNWGHLGCRNZ9N7,18AFCTFCKCXIWVU1A4,0.88
16YJGNWGHLGCRNZ9N7,69EFABFROEALYOH8Y0,0.88
42GFHWZPGRBLDDX1Z3,95YSQECIRADLJRE1T5,0.947
42GFHWZPGRBLDDX1Z3,92PVQCGFKRTJLWT3M7,0.947
42GFHWZPGRBLDDX1Z3,69XUFJKZTBRREFV6H4,0.947
69XUFJKZTBRREFV6H4,71WVEBSZIPYZMGT3L9,0.949
69XUFJKZTBRREFV6H4,48OUORINYRJGNAF6R2,0.949
69XUFJKZTBRREFV6H4,74EVWDHNTBGBNPV1O4,0.949
37PYHTFSIEYVWAO2K4,94DEANLDPBQFCDR1L2,0.942
68XUWOFWIDCGYGK5K9,18FAFFQNGMEHVRM4K2,0.886
28QKAJSSAYQFPXK5J9,62MIBIFNNYMQXPX5S1,0.945
28QKAJSSAYQFPXK5J9,41APPDMRHTTKRRU6U5,0.945
40MPRGDZSPLVNDL5P8,62PJKBDZXYWSQID0U6,0.938
40MPRGDZSPLVNDL5P8,17PPPPFCWWWNFSF2X3,0.938
34ANKDSFSGKKBXT7Y8,88PTWETSUSZVGPL1A3,0.955
17MILPNJDSMOKHM2A7,84UINTRCQANABBB8V5,0.91
17MILPNJDSMOKHM2A7,90QZPQWCCLPPSLG0B1,0.91
01QJANKEBHCKZPI9L2,57SMOWKYLODAZQI0F5,0.94
01QJANKEBHCKZPI9L2,82UXQWBXYTCYJQC2E0,0.94
01QJANKEBHCKZPI9L2,35IJIZUGEVQPMHL3F6,0.94
60ZDIASFIIJMBJE6M4,89YGJFLHDHXZMNQ2S7,0.961
60ZDIASFIIJMBJE6M4,50KJXLJFTTGYNVU8Z3,0.961
60AVZUDGDNTIVAB7I5,48XBGVPFCDCMBND8C2,0.915
60AVZUDGDNTIVAB7I5,58RPCEFMVNQZRDZ4D8,0.915
60AVZUDGDNTIVAB7I5,94RSAVXIJKWSPOR9V0,0.915
73VGBIEKWQHBCUZ9Y1,16PJCLLPYFNWNVU4L1,0.905
43BOBUGERCXKURP3W7,16HPQKKXDNBTJIX8Y3,0.887
43BOBUGERCXKURP3W7,97GLOYUUGYZOLWH8F9,0.887
43BOBUGERCXKURP3W7,74HDRYOEUTDREFR8B1,0.887
84FGCDFQWQDUPNW0G5,76YFVBKCGFLNSNP5T4,0.875
84FGCDFQWQDUPNW0G5,38JEJTBGGMMVYRR1J8,0.875
84FGCDFQWQDUPNW0G5,99QUQWLVQJEWJPQ5V4,0.875
34KMFLMMFSIQVGI6P3,43TFQHPGTHXCRHG9F2,0.909
15IIBSLTCCOPFNU4T0,15GJMSWLBYXZCKI6J4,0.936
60NSADBCNIEPLHT9N6,86IPGTFODZKCRJH9V0,0.939
60NSADBCNIEPLHT9N6,42HRRFLAFANOBPM5D0,0.939
60NSADBCNIEPLHT9N6,30AKMMUXTGIOOQJ6B0,0.939
47SQFIOGXGGLPQY0O3,50TFTUFUPANMAZR4E3,0.971
47SQFIOGXGGLPQY0O3,47OHSOSLGWRWUDI0N7,0.971
11NNTIPRPGOYNYT0R5,50JJFLRCMQSLZYO5R1,0.952
11NNTIPRPGOYNYT0R5,67FAMCMLTKXRDTS5Y0,0.952
11NNTIPRPGOYNYT0R5,07WLEDAVETUCONR6E0,0.952
31UBGLTQFJEIBYU9T9,26TEITJEJFMQQAI0X9,0.931
20MFRVILABVNVUY2L7,65BEKEIUVUPOYAO1Q1,0.927
80YCKNJISUGQUDD2C9,62PTTOEWJWEGFRC6W6,0.918
80YCKNJISUGQUDD2C9,09WOTLSNVPVDNGN0L5,0.918
80YCKNJISUGQUDD2C9,03XLPZTTQZHKXJM8V3,0.918
87PYVHPUZONBBHT1G1,19FQIFWGHJQIQCD9K4,0.915
85UZCXATZAAXFCW9P6,65YCEIZBEZFDISN4R6,0.935
85UZCXATZAAXFCW9P6,54KRKMCGNZKRNNR9K4,0.935
70IMIMMGCOSJMZZ9A0,91FDXJCLSNOHJYW6C6,0.916
70IMIMMGCOSJMZZ9A0,60USJGDKQEFKEYT7E4,0.916
42QREXLWCHBNFSR2Q8,11WSGZVBYILDNFT1T9,0.885
42QREXLWCHBNFSR2Q8,48VOXDWKOPQUPZF6T5,0.885
02IDYZTZROCJWZJ9L8,71DOGDQZUINFVAC7C0,0.942
55RPJPGJIHSXSXQ5G7,80YCKNJISUGQUDD2C9,0.887
50TFTUFUPANMAZR4E3,39BSHVFPPAJXGTB1E6,0.921
50TFTUFUPANMAZR4E3,40ARYKBRIXNGGZR5Q4,0.921
50TFTUFUPANMAZR4E3,31HHSAZYIWXOIDV9K0,0.921
49AFJQFOIAAGOZD7R6,59LRMPBOFIDCQYL3V2,0.935
49AFJQFOIAAGOZD7R6,60FCKXVTLERBCBQ3Y1,0.935
48XBGVPFCDCMBND8C2,55PFHPSGGEWYEGN7V3,0.865
48XBGVPFCDCMBND8C2,39SNMNXHIPDBRTE3T9,0.865
48XBGVPFCDCMBND8C2,61JIWQZICZDJSKQ2J5,0.865
95NXSRVHAOOXKZA0J6,42LPCJROLDTKFDS0E7,0.975
95NXSRVHAOOXKZA0J6,01VMKAJPXPVQLBA8C6,0.975
79VHDAMGJJKWKBV9Y8,12TUECCHJUNZFPE4P6,0.949
79VHDAMGJJKWKBV9Y8,42SLMYDJADPQCHY5Z0,0.949
79VHDAMGJJKWKBV9Y8,51PRMZDBGCYMQCC9C8,0.949
68ECYUBTUEVLUMU0K6,80IZSWSHJWTICMA6C3,0.891
68ECYUBTUEVLUMU0K6,75XNUUJNAXHFWBO1Q0,0.891
68ECYUBTUEVLUMU0K6,35WTAMOZHHTLSQS2B2,0.891
75SLNETRFATGYIP2Q3,44JDMBRSBIXKTBX2A8,0.909
75SLNETRFATGYIP2Q3,34NJVIVHWTNEDUO4Q8,0.909
75SLNETRFATGYIP2Q3,05CJLRXXVKZCDCS2N6,0.909
87EDTTWUDXUBIUU8S1,15BFOJWZRTSVZWD7W8,0.921
81CTZAPHSLFOERM9F0,06OTDUGOJHNSXCZ0B8,0.936
81CTZAPHSLFOERM9F0,07IECWHUTBDYDRD7C1,0.936
73EAAFDPYFAURRG4A3,73LLRYEGICFLTYR5W7,0.876
73EAAFDPYFAURRG4A3,80IZSWSHJWTICMA6C3,0.876
73EAAFDPYFAURRG4A3,48RKQLRDBVPFOOU2W6,0.876
44BRVOHGNTBUTHJ6K3,73OXNHPXVJQEZJW8Q3,0.886
44BRVOHGNTBUTHJ6K3,67CBTQVNTMQQLTE1T9,0.886
44BRVOHGNTBUTHJ6K3,68HZZGUHZNUWVJD6N7,0.886
56NUMRLFQBZPLBN3K8,70IMIMMGCOSJMZZ9A0,0.92
56NUMRLFQBZPLBN3K8,82JPGFJUBKRDKGH7W6,0.92
48VOXDWKOPQUPZF6T5,94VPTEPHDYMVZNE7L6,0.936
48VOXDWKOPQUPZF6T5,73LLRYEGICFLTYR5W7,0.936
48VOXDWKOPQUPZF6T5,96XZVCISXDDPOHX4A9,0.936
54HZBESTQSDYHQF3B9,42XMFRJHOEWRASN2B1,0.958
92KLPENBPXONBKJ6O0,30OOFMASKUOQHWM2D3,0.897
92KLPENBPXONBKJ6O0,97OUDYOHGZLCXMO2J1,0.897
99DRJRVBGCXQUYI3T4,37LBRWFDSCUHECI5F3,0.922
99DRJRVBGCXQUYI3T4,63DATHGFTNWJGKW2Q4,0.922
78GLCIKLUZLHXAJ2Y2,09JABXPMJWRJUPR0K4,0.93
78GLCIKLUZLHXAJ2Y2,84UINTRCQANABBB8V5,0.93
48OUORINYRJGNAF6R2,93BHABGRYVSUAMB0I0,0.888
48OUORINYRJGNAF6R2,59PBINAONRAUJGA2L3,0.888
48OUORINYRJGNAF6R2,05CJLRXXVKZCDCS2N6,0.888
99LIPEVVJJZHUIW9M6,34YVFWUQZBDQTQY5P2,0.914
99LIPEVVJJZHUIW9M6,43MEKLNSFIAARTQ3Y9,0.914
25NNKTQUEXAMXBS0S4,12SRMNGFREDDQCD2P2,0.965
25NNKTQUEXAMXBS0S4,53ROOYEPEGCLHHI8J4,0.965
25NNKTQUEXAMXBS0S4,44EVNTOUPGABVSF6T7,0.965
44JCVMVRABDUQQP6W9,18AFCTFCKCXIWVU1A4,0.883
44JCVMVRABDUQQP6W9,95TZSBAHGDKCJUR8W3,0.883
44JCVMVRABDUQQP6W9,16LYYNRPRVXQIKT6T2,0.883
60GWPQKIKGTKQEU5D4,47JKYRSNMNCZVUD4C0,0.96
60GWPQKIKGTKQEU5D4,28GKBXXWONEFONW6L3,0.96
60GWPQKIKGTKQEU5D4,58EQQDJOEMVHKHK6T2,0.96
91ORMGDEDYSMVTT9R2,39GFQQINQGPQOTD6N3,0.953
91ORMGDEDYSMVTT9R2,00HPGMPVKYKISQR9I0,0.953
24JRCCPMDAZXWXX7S0,67XUJRFSYJYMQOQ5A8,0.932
89DHSRKJKLCRJSV5L8,39FRKBPWUKYBHSL9O5,0.952
89DHSRKJKLCRJSV5L8,65BEKEIUVUPOYAO1Q1,0.952
89DHSRKJKLCRJSV5L8,79VHDAMGJJKWKBV9Y8,0.952
26QYXXGWALNVTVR4F9,70IMIMMGCOSJMZZ9A0,0.914
26QYXXGWALNVTVR4F9,13NPXMVITOBFDOU3P2,0.914
26QYXXGWALNVTVR4F9,52CVULKIACEYIVH2S9,0.914
19LLSLRRZWXYDBC5N7,33OGPIIYHKPIASG7V4,0.871
15BFOJWZRTSVZWD7W8,71WCMIRGDRQQAPB5N3,0.909
15BFOJWZRTSVZWD7W8,31ESYGOVBCUKDPY7F4,0.909
59PBINAONRAUJGA2L3,14ZJPUMXVAFALFO7J7,0.886
73MNMMMPVOASXGJ9V0,97UQKNTSUNHSNRG9B9,0.927
73MNMMMPVOASXGJ9V0,30YKBMOTPCPIQQU1O1,0.927
73MNMMMPVOASXGJ9V0,95YSQECIRADLJRE1T5,0.927
15GPOCUVWXXJPCC0T0,93VDEEHFEQINFVK2N9,0.888
15GPOCUVWXXJPCC0T0,54CKZJHSIDLSIII0Q6,0.888
58EQQDJOEMVHKHK6T2,72XYNBZFAVPVNGM8T6,0.958
98CQGIGGWLAFEVD9T2,98NULGGJWYKUZAB7K1,0.896
98CQGIGGWLAFEVD9T2,71CQSHWETMXKBEG1M5,0.896
43MEKLNSFIAARTQ3Y9,82SGSMSMTHUEPMO8A3,0.957
59VPWWDNTZILTVH7Q3,65CEZHBOGJXOJLS8R3,0.903
59VPWWDNTZILTVH7Q3,75KAHNCUPMINLZV6G4,0.903
59VPWWDNTZILTVH7Q3,07IECWHUTBDYDRD7C1,0.903
26XHHYIFBERZTVP0X6,60ESLYRTCLQFTKV4N6,0.943
26XHHYIFBERZTVP0X6,92HBSWPJGJAKVCC0M6,0.943
75HNDGXQWVXUGYD0J9,36DUPSSCBUUNQAP0H4,0.945
75HNDGXQWVXUGYD0J9,77IUVBHNWDYISLU3A5,0.945
02DSGTBIGWBFPCS2K5,62TGLFESTWVCDYF9W9,0.902
02DSGTBIGWBFPCS2K5,96YOFHJYWETLKMZ7L8,0.902
11DSEVMHWJWXEWY1X4,50KJXLJFTTGYNVU8Z3,0.927
11DSEVMHWJWXEWY1X4,58UDVXGDWJSAKMJ6V2,0.927
91FDXJCLSNOHJYW6C6,62JZXXIPVNJXIOX5A8,0.956
91FDXJCLSNOHJYW6C6,60USJGDKQEFKEYT7E4,0.956
60CNRKXERJQIANC4W9,38ZLYQUZCVJGTHZ6Z2,0.965
60CNRKXERJQIANC4W9,18FAFFQNGMEHVRM4K2,0.965
35DJSLUEFVRRUHL2E8,55NCBSQEEQDYAIG5T5,0.962
35DJSLUEFVRRUHL2E8,66UPNKEHUDYBNLF9Y1,0.962
35DJSLUEFVRRUHL2E8,31ESYGOVBCUKDPY7F4,0.962
34BXMKPAPEECFGY5S3,16MEQQYDEDFTKEG9N4,0.972
34BXMKPAPEECFGY5S3,57ZMDQDZVRJDGPS7X0,0.972
34BXMKPAPEECFGY5S3,42GFHWZPGRBLDDX1Z3,0.972
81RWOSEQTWCKCQI4H9,88GGDETEGRCBKLO5T6,0.917
81RWOSEQTWCKCQI4H9,63WAOKBEUOWXBVC1Y3,0.917
81RWOSEQTWCKCQI4H9,69UECUZFKHKGKFP0U3,0.917
72SOVLUYGKMBNVV5J1,20QFDHAMKRMASCJ1G1,0.91
72SOVLUYGKMBNVV5J1,59OPBNBIPNFMLAU8H7,0.91
72SOVLUYGKMBNVV5J1,46OGPEDTBRTOSGH4C8,0.91
01LXSXDJYMRJWQY0F9,52FCRNUTWCVOSBD9N1,0.956
89DDLCDWPHUHQYQ7M4,28GALEIKXTAEOMM5F8,0.935
89DDLCDWPHUHQYQ7M4,81ENHGRPEGMAAWX8S9,0.935
15XYCFIKEICOLEW7E0,32DEZNETVUZJLOZ6K7,0.937
15XYCFIKEICOLEW7E0,86EIEHSFVMWFTDK1E1,0.937
15XYCFIKEICOLEW7E0,22VIKLENXOLMKVS8W5,0.937
29PSVRNBRCDDKYA0J1,35DLJHBOCZFMEYB3S8,0.896
37TWKUONWLPQKKA3R4,85PTKKGPKSDMKLA8A5,0.933
71ZVWTXEIYTWLXI1P5,19AWDLIHHNJSEXJ2A1,0.881
42TYNMVLCIFJLFN6X4,00WHYFMJXYKBYMA0O7,0.959
42TYNMVLCIFJLFN6X4,05ELLBOEHPJZYRB0D5,0.959
54DHBPYOVZMQCLK6J1,42CVUZJEAGWOISI8N7,0.917
54DHBPYOVZMQCLK6J1,19WMAFPRZYUXUYG7B9,0.917
59AEMKTUGUIUCUS0A1,68VUJZAIGIOQARY4F0,0.9
59AEMKTUGUIUCUS0A1,35DJSLUEFVRRUHL2E8,0.9
49YSQOOKFRJRIEI1W8,31UJAPNQSPYISIH2G1,0.937
49YSQOOKFRJRIEI1W8,33BWHFSXDRULHZW7E5,0.937
56NVVGBEGHJDKNW5I8,17QGULGEPQIUIPD1G9,0.975
56NVVGBEGHJDKNW5I8,78INAYPFSAGEZXK2E0,0.975
11VLYEAGIMLOFQT2L1,31CTWWHAUANOOFZ2A4,0.899
11VLYEAGIMLOFQT2L1,23XFWYJIZTONFKV0H5,0.899
15BOSAKVCLEDPXJ8U5,05CUVKYUFQDMIUA7A6,0.993
15BOSAKVCLEDPXJ8U5,48CQNUPTWMVMFGZ6O8,0.993
11SCHQGBQLMSGYL5M0,37FVTIPVKCUYHXX5V0,0.937
96BGJPVWITGPOUP0V1,76NHFBDHURGCEVY4N6,0.887
05MNICDSGOUOUWE9L3,70IMIMMGCOSJMZZ9A0,0.931
05MNICDSGOUOUWE9L3,42LPCJROLDTKFDS0E7,0.931
05MNICDSGOUOUWE9L3,24CILKFVWUYSXVV5G4,0.931
85YNROZDUJTTCTQ6Z6,51DHLFAUXVICRNL4Y3,0.982
54QYNEGHWWQUOGP1Q3,67XUJRFSYJYMQOQ5A8,0.934
54QYNEGHWWQUOGP1Q3,32ITDSJNIEKVGFN8N8,0.934
54QYNEGHWWQUOGP1Q3,88YSAYKOSIBCXZO9Y9,0.934
19LAUYESBZFUATN4F3,22PSKCOCHNPHDOT3P2,0.911
94DVXRWSSHQUPVQ0T0,53ZJTFLPVTKVXRZ8B7,0.956
94DVXRWSSHQUPVQ0T0,13UJVGEMFRCJJTF7R4,0.956
94DVXRWSSHQUPVQ0T0,25QSYERBDRKHUHN1H6,0.956
35ROXWTPUBFFENP0J2,08DPXQEVGSEDOED6P4,0.913
35ROXWTPUBFFENP0J2,13JZSXODKLKJQMJ8K9,0.913
35ROXWTPUBFFENP0J2,42GFHWZPGRBLDDX1Z3,0.913
32DEZNETVUZJLOZ6K7,95VHBFSAVOCJOBP4G4,0.925
86YGRDACQMSUTBG2N9,07NMNUPPNLZOFKH1A1,0.904
30GKMGZOQHEYQKR5L9,81ENHGRPEGMAAWX8S9,0.954
30GKMGZOQHEYQKR5L9,96PJHWTCWPLFGZV6W9,0.954
30GKMGZOQHEYQKR5L9,13JZSXODKLKJQMJ8K9,0.954
32FKCSTLRFSTXUO2A3,27OSPWCMTDKBUWO0K3,0.928
31HHSAZYIWXOIDV9K0,97GLOYUUGYZOLWH8F9,0.947
31HHSAZYIWXOIDV9K0,06GTNWQKLGBZSYZ7P4,0.947
31HHSAZYIWXOIDV9K0,48PBNXHLWAYYZGD8L3,0.947
78WLUUHDUQVHDOZ6R0,63CTBUYYBKMQLWB8P1,0.961
78WLUUHDUQVHDOZ6R0,54LVKOSTIKNMVXE4X8,0.961
78WLUUHDUQVHDOZ6R0,95DQANSLGMPLWBN9E3,0.961
83QOZLEMACCSNBT2X7,75ZFNVCMJSAPJFA6I0,0.876
83QOZLEMACCSNBT2X7,95DQANSLGMPLWBN9E3,0.876
77LJSDLEJOVIBLR4K7,73XEQNWHBXKCPHG8U0,0.974
77LJSDLEJOVIBLR4K7,17AGGFRHXYYANBM5X0,0.974
19WDSZIDRXOQFFA7A1,61WXYBGRJWZKQWL4C2,0.909
19WDSZIDRXOQFFA7A1,82SKFOKBXZFJUTK8S0,0.909
86VTGEGHVBLCAYR9O9,87NKIPYRZJIUYYI5I5,0.928
86VTGEGHVBLCAYR9O9,79INSLWSEKNSFEX8W1,0.928
86VTGEGHVBLCAYR9O9,96YOFHJYWETLKMZ7L8,0.928
53FBAFWGYFDKOYU5H2,72ZVRGDIJBSVXNU1Y4,0.921
04XOOSHJYNRYRMG0O6,23KIAFIHWMCBNEN3Y0,0.95
04XOOSHJYNRYRMG0O6,09WOTLSNVPVDNGN0L5,0.95
57VWYTUDECPLVOB1S1,23XFWYJIZTONFKV0H5,0.926
45JSAICZOKLIGJG9D0,85ZRBUMPDEFNOVK4S0,0.89
45JSAICZOKLIGJG9D0,07OHSWGUUGDYLIF5F4,0.89
99CATPVVJAPKCPI1Q8,73VGBIEKWQHBCUZ9Y1,0.956
99CATPVVJAPKCPI1Q8,58DTIWIMXMVUHIQ2B7,0.956
99CATPVVJAPKCPI1Q8,97VNGNFWIYWMNVP2R8,0.956
28HXKHDQYIXBQFH7I7,28LRRAAQULLKNJQ8B5,0.884
22PSKCOCHNPHDOT3P2,35IUHNOUJVWMQQL1F7,0.964
06VHDBLKLEVSANH4Q7,46YPLWCPZUWDWZU6E7,0.895
06VHDBLKLEVSANH4Q7,74OWUXTKUVBPOVU1V9,0.895
21YPVBYEZKSWFHH4Y7,75HNDGXQWVXUGYD0J9,0.951
21YPVBYEZKSWFHH4Y7,43NNVWRALWBAETD9D5,0.951
21YPVBYEZKSWFHH4Y7,66UPNKEHUDYBNLF9Y1,0.951
10KHRVOTEXSNLDX7W3,28FGPGZQVQDKRRK0C0,0.948
10KHRVOTEXSNLDX7W3,01QJANKEBHCKZPI9L2,0.948
55XRZXQWVDUWNCQ4D2,17ZBMMDEBPKNUIF3T9,0.965
19MTFOYXRTKIYEB6H7,23GEMBBURCFKTKS7B1,0.895
19MTFOYXRTKIYEB6H7,89HLHRXTUVFUTRZ9J1,0.895
19MTFOYXRTKIYEB6H7,23AGSXGDEBRBRSF1I9,0.895
78NVKNKJAKCQMRV8F5,43VXJHXZBUHRQBT4I0,0.905
91IIZMNVVSJALJB4H9,00PUZWTMXKSVTIZ5V4,0.895
29ERFIIKDQMXAQL6C7,08CVOSCOBJNASLL8F4,0.888
29ERFIIKDQMXAQL6C7,82LCZDJFFZLQQYL5D0,0.888
89YABMMKBXVFKYN7S3,19CKYHNCPUATFOL6M9,0.9
98NERSGOFRQLQEW6U1,71WCMIRGDRQQAPB5N3,0.922
98NERSGOFRQLQEW6U1,15NNTLPCWTHNYEI9E2,0.922
98NERSGOFRQLQEW6U1,24VCVHESAFTBTKU6N3,0.922
17RFNPSONZZFCXF9N0,35ROXWTPUBFFENP0J2,0.894
17RFNPSONZZFCXF9N0,94PSGXCUNZHOPJC6G7,0.894
93IUXNENWHGSUCX0I0,69DXAEXDXGKGKSN9X0,0.933
93IUXNENWHGSUCX0I0,01QJANKEBHCKZPI9L2,0.933
17ZBMMDEBPKNUIF3T9,54OGESQFZKZVSGY8R2,0.907
58DTIWIMXMVUHIQ2B7,23BMEQOLBPHTHST5C8,0.909
58DTIWIMXMVUHIQ2B7,68LPCAIFFTJTGUD6Z6,0.909
42XMFRJHOEWRASN2B1,30EAKYHDHCKYCWR8D5,0.934
42XMFRJHOEWRASN2B1,79TPMHRRBJOESIK9I9,0.934
96NZWUGICDXBOAP0Y8,75HKHHXIXBSPOGS0G2,0.901
96NZWUGICDXBOAP0Y8,48XUQJFKYKSYSRJ4C5,0.901
70IPMNTHBYKZHPL0O2,28GALEIKXTAEOMM5F8,0.971
70IPMNTHBYKZHPL0O2,35IUHNOUJVWMQQL1F7,0.971
55PFHPSGGEWYEGN7V3,16NSYFWJLUAGXVD2E8,0.934
55PFHPSGGEWYEGN7V3,01IELNZBBOANCHG3Q0,0.934
78ROLMUWNSAEABT5G2,20CECHHCAUQYMKL5R2,0.925
78ROLMUWNSAEABT5G2,42CVUZJEAGWOISI8N7,0.925
78ROLMUWNSAEABT5G2,77JHXVSJIWGBYAC6V5,0.925
85PTKKGPKSDMKLA8A5,02YNKARBVGGYUFA6J2,0.871
85PTKKGPKSDMKLA8A5,99QUQWLVQJEWJPQ5V4,0.871
13DWOYLSZZKALWB7V5,14FBYSESTMIXTKX1U0,0.925
13DWOYLSZZKALWB7V5,87ZFNFOBGZSAOWW5K5,0.925
13DWOYLSZZKALWB7V5,29ENIIRYOYPNKRY4H6,0.925
79YWSGTPEVWUKGA5Z9,71CQSHWETMXKBEG1M5,0.901
51PRMZDBGCYMQCC9C8,49DZLQGDQUPBWWO7J8,0.892
88YSAYKOSIBCXZO9Y9,85FHMGXGMEOAUXD9Z0,0.92
55FIORXIYXAQQUB0Q1,44BRVOHGNTBUTHJ6K3,0.986
55FIORXIYXAQQUB0Q1,97OWVYKJWAIQSEE5C7,0.986
55FIORXIYXAQQUB0Q1,63TSKKOKKTJOSOI0F4,0.986
94SAOMZYXCYCLOF8L2,00MEEHQLFKXVASL4Q8,0.902
46BJKUMDTTTHVHN9Y7,26HAJGGPBAYJNRU0N7,0.931
46BJKUMDTTTHVHN9Y7,51NKGKWKSOSNZUL0G3,0.931
97GLOYUUGYZOLWH8F9,16IZLDCHYZPOHSD0Z3,0.965
97GLOYUUGYZOLWH8F9,10QJOPHDURSACUY0U4,0.965
84WWHQNNYHIBRQZ7D8,31VXOPAHQVUYAQI4V4,0.969
84WWHQNNYHIBRQZ7D8,38FSKCCYQXMJRDL3U2,0.969
84WWHQNNYHIBRQZ7D8,42BBFUNPRYOWCOA3D1,0.969
48RKQLRDBVPFOOU2W6,69SCGQYXVLEDQRM4S5,0.884
16LYYNRPRVXQIKT6T2,59NBXGTMPWMUDAM4M0,0.894
16LYYNRPRVXQIKT6T2,84JDWOPVBOLTWQH7T0,0.894
51LIWPKNJGTPYSE2B5,20BWTUCTIVQSSXB0P3,0.963
61JRILNOOGLSPTK3K9,89GPQXRSSAGIDAH6A1,0.92
61JRILNOOGLSPTK3K9,15NNTLPCWTHNYEI9E2,0.92
61JRILNOOGLSPTK3K9,06QSSEXTCQMDNBH3X4,0.92
95SCGUWBXTZJGQY1F9,55JVGUTLMPHIHXM8T2,1.0
95SCGUWBXTZJGQY1F9,69CZQBRUDXKUJBG6W3,1.0
95SCGUWBXTZJGQY1F9,53GTZHDCRVKGAPO3N9,1.0
49IDJAWGVKDVEHW6B3,13FFNGOEZCBBVWS7X0,0.965
49IDJAWGVKDVEHW6B3,82QPCLVGTLMUDZF1F5,0.965
49IDJAWGVKDVEHW6B3,34ANKDSFSGKKBXT7Y8,0.965
37GNVDKNBOIJIGW3U8,31UBGLTQFJEIBYU9T9,0.924
37GNVDKNBOIJIGW3U8,76NHFBDHURGCEVY4N6,0.924
37GNVDKNBOIJIGW3U8,53WSLAWCHFTJGPW3B7,0.924
30EAKYHDHCKYCWR8D5,49XCRSJAVWDUWST8B5,0.896
30EAKYHDHCKYCWR8D5,60ESLYRTCLQFTKV4N6,0.896
30EAKYHDHCKYCWR8D5,55DELFFYHTVSFOJ4K1,0.896
83VJBNVLWXJPRBN6M8,50KMMQZRYODJPCA1S5,0.934
04FKFIJXGBMDFOE5B8,84HTXVVMVVQFSMZ4E3,0.856
75JJVAFYCABUFLP1B6,26MLJRYTGZNEMSC7Z4,0.919
75JJVAFYCABUFLP1B6,68ECYUBTUEVLUMU0K6,0.919
41QMZFJSNNAYEKX9M4,31ESYGOVBCUKDPY7F4,0.898
41QMZFJSNNAYEKX9M4,68VUJZAIGIOQARY4F0,0.898
41QMZFJSNNAYEKX9M4,17PPPPFCWWWNFSF2X3,0.898
49DZLQGDQUPBWWO7J8,51LIWPKNJGTPYSE2B5,0.9
49DZLQGDQUPBWWO7J8,86YXFDOTGDLIOJN0C3,0.9
49DZLQGDQUPBWWO7J8,75HNDGXQWVXUGYD0J9,0.9
84COUOPRSIQBFBO9M3,97SYYHANDGEXQLN3U2,0.941
66XZBKPZKVNKCET3O6,65CIUNSNXVZMRGR7A0,0.93
66XZBKPZKVNKCET3O6,92KLPENBPXONBKJ6O0,0.93
66XZBKPZKVNKCET3O6,18FHEDXJMPZNLJF6O0,0.93
24AEYIRGJUPSAUX8Y9,65CIUNSNXVZMRGR7A0,0.95
24AEYIRGJUPSAUX8Y9,24UXUQRNDKGCTHQ6A7,0.95
