gstin,taxpayer_name,sector,state,taxable_value,itc_claimed,tax_paid,itc_ratio,invoice_count,mismatch_ratio,num_buyers,filing_status,is_fraud
50YMEWVANEJBVFX7G4,Sur PLC,Construction,GJ,24482.25,4022.72,1716.07,2.3428,10,0.0063,13,Regular,0
65VIQUEFYPSUGRP0I6,Venkataraman-Narain,Trading,MH,81061.0,5839.27,5059.15,1.154,25,0.1179,8,Missing,0
64SXUKWVOKVXNEB1P1,"Batra, Puri and Bassi",Construction,MP,38354.34,2737.93,6381.69,0.429,27,0.0351,4,Regular,0
21JYWQVKTULBVHB8F5,Dutt and Sons,Retail,RJ,93311.29,6152.78,8245.38,0.7461,13,0.0181,4,Late,0
21NPRJAKEDVTLSS0N4,"Bahri, Mistry and Jhaveri",Services,MH,448178.98,54546.24,29150.73,1.8711,24,0.0062,10,Late,0
52JYXTHWTBAEMXA4U6,"Sagar, Oza and Minhas",Services,TN,166130.57,14173.37,13317.16,1.0642,33,0.1389,10,Regular,0
34SEHXJIHAAYBEZ1T3,"Upadhyay, Rege and Kaul",Construction,KA,902119.93,46976.04,145146.84,0.3236,35,0.1404,15,Missing,0
46LDIEILBCAPBWJ8B7,Tailor and Sons,Retail,GJ,69464.34,4681.49,8077.99,0.5795,35,0.0984,4,Missing,0
86IEFKQUWEWCLNG1U2,Sarin PLC,Services,KA,4421363.15,11093441.08,185110.34,59.9285,56,0.5564,86,Missing,1
93GGTZGUTJOJTRE5O3,Barad LLC,Retail,TG,589150.06,45541.96,77636.74,0.5866,37,0.1328,10,Regular,0
04THZREXJCCOHHD3M5,Mander Group,Trading,TN,417739.35,74408.43,42479.73,1.7516,32,0.0149,5,Regular,0
59QAVKPQSWTCLIW3P9,Vaidya-Suresh,Services,TN,79952.2,6956.57,10944.44,0.6356,29,0.1247,9,Regular,0
79SHGAUJBHJLVYJ6C2,"Ram, Mane and Rana",Retail,UP,694558.89,37560.77,71682.59,0.524,42,0.0677,6,Missing,0
73LAJXYPQTFOIPI5Z3,Bhatnagar-Balakrishnan,Construction,UP,522662.97,70601.2,61976.13,1.1391,45,0.01,1,Late,0
44LQNAOMBJMXEXU5V3,Karnik-Mistry,Construction,GJ,795028.57,47546.07,99756.08,0.4766,6,0.0256,2,Late,0
51BIPOSFFQMSSXJ2E0,"Chandra, Suresh and Modi",Manufacturing,KA,915129.13,47044.66,58532.8,0.8037,44,0.0966,1,Regular,0
03GAWIUVNTMHMOR0N3,"Seth, Mody and Vig",Trading,TN,437415.5,47630.07,51035.34,0.9333,16,0.0101,17,Regular,0
44ALTVATMFHEIJM7Z4,Rajagopalan Ltd,Trading,GJ,231438.46,19848.16,29225.97,0.6791,22,0.0886,13,Missing,0
95WCNAZKUVTAPLV4H2,Hayer-Chand,Manufacturing,RJ,486762.3,66779.14,55689.85,1.1991,17,0.0158,13,Late,0
06FWMILDSHMWJTF5L3,Kalla-Dhar,Services,MP,135389.31,14172.81,15234.33,0.9303,47,0.0137,19,Missing,0
08ZBRSJTPASMYWJ7B8,Varma-Gulati,Services,UP,172594.04,13972.43,10130.83,1.3791,14,0.0674,12,Regular,0
21GDCUSZUICCOBW2I0,"Raju, Barman and Jha",Trading,MH,804435.22,44548.55,79844.48,0.5579,18,0.0153,10,Missing,0
30ABPJNELUFCBPY5R8,Dewan-Bhatti,Retail,KA,61096.06,3181.69,7972.25,0.399,6,0.1319,17,Regular,0
10GIHMLUZKLYJFG0K0,"Bath, Ganesh and Bora",Construction,UP,245554.6,27479.24,35992.6,0.7634,33,0.1172,13,Regular,0
31EGFAFIRULEAXA5P3,"Viswanathan, Raval and Doshi",Construction,DL,685617.51,112768.38,44755.18,2.5196,24,0.1414,13,Late,0
34YLWIWMADKNWQI2D2,Sidhu Group,Retail,TG,314300.58,51902.9,21284.19,2.4385,16,0.0328,14,Late,0
85QMBXMNDHWGVUA6E1,Chand PLC,Retail,KA,77648.44,7631.49,7499.26,1.0175,38,0.1214,12,Regular,0
70NDLQOPIEZFWRP8L3,Arya Group,Trading,MP,958247.13,71579.28,84508.36,0.847,42,0.0506,14,Missing,0
83EZWKLBAZGCUNM5Z4,Bhatt-Butala,Manufacturing,KA,262569.76,15429.57,35333.44,0.4367,14,0.0849,7,Missing,0
96RLUIAPADHJITZ5V6,Joshi and Sons,Retail,UP,1622763.86,3766771.21,34038.1,110.6601,251,0.6865,82,Late,1
80KYMTCQMGMEPKX8R5,Zacharia Group,Construction,KA,394357.72,43170.16,70448.23,0.6128,45,0.0646,7,Regular,0
30TSBNTKTEZBJEF5M1,"Suri, Bath and Sur",Retail,RJ,708300.05,80306.21,103429.33,0.7764,41,0.1169,7,Missing,0
53EIUDWOVAUKSTF1Q6,"Mann, Hari and Dixit",Retail,KA,641808.69,1079784.01,22670.87,47.6266,195,0.5844,40,Late,1
27TDPDGAWIOJYXV7F1,Bandi LLC,Manufacturing,RJ,397227.84,45140.62,59225.4,0.7622,13,0.14,9,Missing,0
37HOWBULJSLUHXA1P2,Sodhi Group,Services,UP,344661.99,48627.47,55033.19,0.8836,39,0.1192,16,Late,0
60NOUGHLFDDAPYW5B9,Manda Ltd,Manufacturing,GJ,455756.91,45577.78,68681.12,0.6636,45,0.1488,10,Late,0
31XFGERFWSEXCEL5I0,Gopal-Pradhan,Trading,DL,402919.1,33917.79,39814.38,0.8519,21,0.0515,11,Missing,0
77FMVXJMIIWLXSX3A2,"Memon, Contractor and Kakar",Retail,GJ,3058341.28,7229572.77,120088.55,60.2015,85,0.586,43,Late,1
89MALMXPRWXUIGK6E7,Varughese Ltd,Trading,UP,446465.57,58604.31,32202.23,1.8198,48,0.1365,7,Late,0
97HDRALTWSYNKSS4M9,Amble Group,Construction,DL,261168.5,15867.1,44128.99,0.3596,46,0.1082,16,Regular,0
68LKCZDNFAEZVOJ0T4,"Chauhan, Sampath and Suresh",Services,TN,941665.35,101441.73,143676.12,0.706,43,0.0895,17,Late,0
94RSAVXIJKWSPOR9V0,Tata Group,Services,MP,4792678.6,13765994.37,118888.85,115.7878,282,0.8765,65,Missing,1
97HKUYMPQIXEIWG4G6,Loke-Bali,Retail,RJ,3085643.22,7250838.97,79121.17,91.6411,61,0.8653,61,Late,1
35UVBTCZEUAGQHE5W9,"Bala, Tank and Varty",Manufacturing,RJ,999700.24,91884.9,159454.78,0.5762,29,0.1494,19,Late,0
32KTPWSUIQRPJGJ7U2,"Ramaswamy, Thaker and Dewan",Manufacturing,GJ,580004.26,93151.96,40694.41,2.289,14,0.0065,18,Late,0
41FCOOUBMGOBQZS0W7,Pandey Ltd,Services,UP,279847.4,47298.44,44133.32,1.0717,30,0.0486,9,Missing,0
52DLLLZDIVKFQPN1W5,Iyengar Inc,Retail,MH,313286.81,42822.33,37656.3,1.1372,36,0.064,14,Late,0
65QYJZNNAOUTTAI2Q8,Kara-Narang,Construction,TG,248395.48,27290.85,27939.7,0.9767,43,0.1038,11,Missing,0
90GCAIPOCZPOAAX0N5,Nazareth-Gopal,Services,TG,352984.88,56438.94,50265.25,1.1228,41,0.0556,16,Late,0
80DBMCASKOEUSGA0E9,Sanghvi PLC,Services,DL,929893.78,119641.72,92948.52,1.2872,22,0.0039,18,Regular,0
99YOKIWATFBHSNB1Q6,"Rattan, Pillai and Chad",Retail,MP,936520.07,124979.95,49079.23,2.5464,39,0.1252,14,Regular,0
94PRMJESDEJKBZB5W6,Sarkar-Patil,Trading,TG,255684.18,14417.72,33277.43,0.4332,3,0.1044,16,Late,0
49VPUIOCQQHUVRH6Z9,"Chauhan, Tandon and Lanka",Manufacturing,WB,499593.83,63667.76,79948.93,0.7963,40,0.0536,18,Regular,0
45FYCBIFBQLJYVS3O3,Bhakta-Chakrabarti,Manufacturing,TN,749610.1,39223.13,75853.52,0.5171,26,0.0025,11,Regular,0
90MZNSMWRVHPGYR0V4,Kunda and Sons,Retail,TG,90578.14,10019.15,13661.31,0.7333,8,0.1249,8,Missing,0
35IUHNOUJVWMQQL1F7,Raja-Karan,Services,RJ,1920508.17,3241581.27,69561.57,46.5995,50,0.406,22,Missing,1
20QEFQWSVSOVMDV4C8,"Gole, Bava and Manda",Construction,UP,627156.48,85633.83,48784.14,1.7553,11,0.0264,8,Late,0
20VQJQQIIUZCKWD9B3,"Badami, Kunda and Pandey",Construction,DL,94680.01,8381.35,6424.79,1.3043,3,0.0794,11,Regular,0
09EVZEKGGMULKEQ8T6,Wagle-Kaul,Retail,MP,196511.37,24352.81,34393.26,0.708,46,0.0204,2,Regular,0
09WPDHBTEUKLEOD2O0,Dash-Patla,Construction,DL,680574.45,83386.34,116826.72,0.7138,2,0.0456,14,Missing,0
19WNUSHVUYDPXUY2V9,Amble-Morar,Trading,MH,554638.28,74656.32,86364.95,0.8644,18,0.141,11,Late,0
91VLKMYUXQBOLAO0R8,Doctor Ltd,Services,DL,791965.97,103260.5,51242.55,2.0151,1,0.0714,15,Regular,0
14ASPVYGCVDOQQE2W0,Bhasin and Sons,Retail,WB,779965.92,106459.93,117928.35,0.9027,43,0.1374,2,Late,0
78MBOIWZWHLVKEN4W9,Loyal-Mutti,Retail,TN,207731.0,16930.15,21568.46,0.7849,32,0.0451,18,Late,0
44EVWGSCRAQOCLZ1C0,"Pandit, Shetty and Bir",Services,MH,380864.94,31428.85,68190.79,0.4609,26,0.0224,13,Missing,0
55IZZPURWCJZOBV7A3,"Dhingra, Cherian and Rana",Services,WB,845600.5,121062.38,53322.96,2.2703,11,0.1489,3,Missing,0
03ESIMJIAHNIXZT7G9,Dhar PLC,Construction,MH,688618.48,1465913.32,11519.31,127.246,286,0.7551,22,Late,1
86DGZUKTYXTKADV0V5,Prabhu-Rajagopal,Construction,DL,2382556.13,5162030.46,52729.11,97.8953,225,0.5585,75,Missing,1
36BDRYAYCEGVCPH6J5,Cheema and Sons,Retail,TG,579120.8,58920.23,56389.12,1.0449,2,0.0614,7,Late,0
20PTPQZUOKPMXYY6Q9,Malhotra-Mody,Services,TN,158788.59,26224.53,28421.2,0.9227,26,0.1104,16,Missing,0
31WXVZFMBYJJEQH5E7,Kari-Sura,Construction,TN,544128.19,65511.97,87898.43,0.7453,46,0.1268,14,Late,0
36WXZUSPSKNDNGT4B2,Garde Inc,Manufacturing,TG,186997.43,22023.08,26288.27,0.8377,3,0.0917,2,Late,0
46AWZNDTHABXBYK4N4,Banik Group,Construction,TG,444111.47,59794.95,31553.96,1.8949,13,0.0762,13,Regular,0
54BDWYQOFLFAKHH6K6,Ratta LLC,Manufacturing,MP,2284932.21,6484284.27,36248.61,178.8788,78,0.4424,27,Missing,1
55SMNJGXAYBIYOF2S5,"Dash, Mutti and Mohan",Trading,KA,621931.97,1139975.32,11967.83,95.2453,236,0.6528,91,Late,1
97TBAUFGHRBHFPS5I1,Virk-Vohra,Manufacturing,DL,907419.09,53907.8,116667.57,0.4621,47,0.0173,18,Late,0
85KEJUTZPUWPAMA1A0,Chandran-Naidu,Trading,MP,373711.31,49234.49,59992.33,0.8207,3,0.0182,9,Late,0
10ULFZSSWLTTISL8V0,Gandhi Inc,Manufacturing,RJ,264591.31,45376.06,24551.27,1.8481,21,0.0432,9,Missing,0
92DTZJIYCKXOVWO9Y1,Tara-Baral,Retail,WB,132260.19,19069.38,17116.66,1.114,48,0.1477,16,Late,0
81ZSOHPEDHKPHLS9E9,Kamdar-Shanker,Manufacturing,MH,1245874.01,2701444.14,22883.49,118.0469,284,0.7372,94,Missing,1
80AWRFJEDGNENQL4M7,Banik LLC,Services,MP,2124836.27,4489106.25,79018.17,56.8103,246,0.8137,49,Late,1
74AYZYXFKWOWXRP5M9,Om and Sons,Services,DL,2840735.76,7892337.32,91120.22,86.6136,182,0.4442,76,Late,1
85JCMUNCJQVBKYU2B4,Dugar LLC,Construction,UP,410112.62,22463.9,65272.33,0.3442,31,0.0642,18,Missing,0
12KVUDKFOILQBDH5S2,Bath-Palla,Services,WB,577840.33,103704.58,103570.26,1.0013,43,0.0952,16,Missing,0
06GTNWQKLGBZSYZ7P4,Karan LLC,Retail,MP,1971192.27,3397018.87,43808.11,77.5414,105,0.651,77,Missing,1
35YPZDHBUGLRECO3I1,Savant-Vala,Trading,RJ,4262355.05,7383162.14,93972.24,78.5666,99,0.765,88,Missing,1
84EJHUGPXNUZIVM1Q1,Chauhan and Sons,Manufacturing,DL,576120.9,30177.93,47578.23,0.6343,30,0.0191,16,Late,0
97AYDMJSFQQRHPA4K5,"Chacko, Krishnan and Mohanty",Construction,DL,387553.53,43641.61,27933.54,1.5623,40,0.0101,7,Late,0
60HFWMCCXGUKYLD0S4,Wadhwa-Kamdar,Retail,UP,769831.63,45622.42,130775.65,0.3489,41,0.0406,17,Late,0
46QHZEXOOCVUFAI6D7,Ramakrishnan Inc,Services,RJ,846407.6,1365573.22,40675.75,33.5713,268,0.6152,39,Late,1
32CTAZYCEGAMBCF9L1,Sha-Rajan,Retail,MH,404628.93,37134.7,30885.8,1.2023,36,0.1007,18,Late,0
56ABLHHZJPDBVHS9F6,Yogi-Ahluwalia,Retail,DL,984351.46,53099.96,177003.88,0.3,21,0.1266,2,Regular,0
75MTMIFEINKSBXN6B0,"Maharaj, Vala and Bahl",Retail,KA,215384.44,25213.91,23738.1,1.0621,24,0.1352,19,Late,0
82CLIQCQUUXJDPR2U8,Ratta Group,Manufacturing,RJ,672751.32,105308.79,73803.7,1.4269,26,0.072,15,Missing,0
20LKCZSHOZVUSMB1V3,"Ram, Chandran and Behl",Construction,MH,45826.72,6695.34,6535.86,1.0242,23,0.0039,8,Late,0
84JWWBJPVSVADOE2P7,"Kibe, Vora and Bhattacharyya",Construction,TN,37605.86,2473.64,6375.27,0.3879,40,0.0565,1,Late,0
89BBBFVDCDLURBF3F3,Sandal LLC,Construction,TN,533164.38,72159.61,31347.55,2.3018,49,0.0391,18,Regular,0
36VIROJFEJXASLF0A0,Anand Ltd,Services,TN,356644.27,49006.64,61887.42,0.7919,15,0.0916,14,Late,0
42LAMCDNOCTJZSJ5Q5,Radhakrishnan and Sons,Services,MH,398281.45,52170.03,48539.96,1.0748,45,0.0868,4,Late,0
24OBKMEIVYJSQNA8X4,Bhatnagar LLC,Construction,WB,406583.46,45848.9,39129.33,1.1717,18,0.1187,17,Regular,0
48AQAYGAMJHDOPW8X4,Barman LLC,Construction,WB,599066.48,69985.6,63301.86,1.1056,10,0.1105,17,Missing,0
59OPBNBIPNFMLAU8H7,Varughese PLC,Manufacturing,WB,923706.45,1817041.39,45428.27,39.9971,246,0.6371,67,Late,1
57VFDPEFHAJRHTX6Q5,Lall Group,Construction,WB,2971893.97,5848616.1,87076.54,67.1656,149,0.7931,87,Late,1
55BGCXVKCIPSFYE4M2,Bajwa-D’Alia,Construction,TG,691251.35,91616.88,72491.83,1.2638,1,0.1352,4,Regular,0
52QBVMOJRZWIQQO0R8,Badal-Kohli,Manufacturing,MH,921778.37,46950.56,126162.64,0.3721,13,0.1467,4,Late,0
07EWZVDLRKZTGSD0P8,"Reddy, Narula and Kari",Construction,KA,992060.03,161788.11,116802.45,1.3851,39,0.004,15,Missing,0
73MHAJHMLSSLCEF4H2,Bir-Wagle,Retail,TG,451656.9,28483.32,45326.08,0.6284,36,0.0755,8,Late,0
78RIFUNXCHMJQEF3G2,Bansal-Raval,Trading,KA,618896.97,99272.01,59339.83,1.6729,23,0.1339,17,Late,0
70HPWSWKJXOTFFE4M6,"Sundaram, Aurora and Loke",Trading,RJ,4024840.92,7642740.95,199685.61,38.2737,52,0.8988,95,Late,1
80YMVDDTBOQJHCH6J8,Vohra-Gulati,Retail,DL,980212.25,111796.47,143771.31,0.7776,42,0.0736,3,Missing,0
25POHYXVBWXPRJV6E2,Kala-Batra,Manufacturing,TG,617357.84,38547.33,59324.27,0.6498,16,0.0915,8,Regular,0
75XNUUJNAXHFWBO1Q0,Savant-Ramanathan,Trading,KA,3833911.71,8871134.91,138570.88,64.0183,275,0.7781,23,Late,1
80MKTWRGNMKHLPY6Z8,Kapadia PLC,Construction,DL,75083.0,11572.93,6113.67,1.8926,12,0.0996,19,Regular,0
81CSIQRPMIJBCRX1H1,Kamdar Ltd,Construction,TN,506389.13,66332.41,34371.13,1.9298,3,0.1469,12,Late,0
21ONOFTQFVYGUXY6E7,Subramaniam-Khare,Services,TN,241353.81,27430.76,24331.81,1.1273,26,0.0938,18,Regular,0
47GKKADXAMAIHZI8K8,"Acharya, Bandi and Nayak",Manufacturing,TG,574585.56,38103.91,46056.22,0.8273,23,0.0608,16,Regular,0
81TDCTAGUIGZCNM9K4,Chana Group,Retail,RJ,769499.01,135777.74,67069.06,2.0244,38,0.1039,10,Missing,0
78KVLOAUHZIUUHS3H5,Agarwal-Pandey,Manufacturing,GJ,821863.48,105270.96,143964.81,0.7312,47,0.1177,4,Missing,0
77EOUGXXLTBTOZX8A8,Srinivasan LLC,Trading,KA,407528.4,67794.01,58714.24,1.1546,41,0.1285,6,Late,0
24EKYAMXZQNDUAG9G0,"Boase, Choudhry and Memon",Manufacturing,KA,154430.35,18824.28,20745.22,0.9074,31,0.0299,10,Late,0
69HTEDNAJVFAQHS4Q7,Gokhale-Pillai,Trading,WB,858836.94,129309.05,117878.84,1.097,14,0.1427,8,Regular,0
94IHQNYYIDJWEDL9F3,Anand Inc,Trading,RJ,662522.39,71002.46,93185.33,0.7619,1,0.074,10,Regular,0
13NPXMVITOBFDOU3P2,Divan and Sons,Services,TN,2503733.11,5588773.75,106465.02,52.4935,124,0.8691,87,Missing,1
02XMSVSOMTYPRVU9G2,"Chopra, Bakshi and Dugar",Construction,RJ,2965031.12,8801505.9,95532.76,92.1298,131,0.7523,60,Late,1
89CYWPUAXCLJHHR2N4,Pant-Vyas,Trading,TG,476524.32,78114.62,51318.49,1.5221,23,0.0108,5,Regular,0
31OFKUEMJGJOMAU0W1,Bahri Group,Services,MH,653670.59,79720.86,39309.58,2.028,7,0.1126,18,Regular,0
01OLEFCEFUGCHOJ2I2,Wadhwa-Lad,Services,GJ,378633.43,41347.93,53324.71,0.7754,44,0.1189,4,Regular,0
98PGONQLFVCAYDA5L0,Dar Group,Trading,TN,837661.44,139506.64,59575.47,2.3416,11,0.1489,13,Missing,0
76NOCFQZXKYDBPX0A0,"Ranganathan, Khanna and Virk",Manufacturing,RJ,527318.78,93757.17,78747.84,1.1906,14,0.0504,3,Missing,0
94MLNITNYGRIZQD5L7,Kant and Sons,Manufacturing,MP,609164.55,94255.45,104642.2,0.9007,43,0.0383,3,Regular,0
37DWYHGPXQVIWOD4C1,Bala PLC,Services,MP,311182.06,44676.13,42611.44,1.0484,5,0.1158,14,Late,0
09KOOPUCCIOXZUS3T2,"Buch, Bhavsar and Mani",Services,MP,838064.76,121746.26,63556.48,1.9155,11,0.1026,7,Missing,0
66GELKHHEQAIQYG3H1,"Dave, Anne and Dalal",Construction,WB,669900.43,59580.01,105171.73,0.5665,8,0.1057,6,Missing,0
28QJTCLGLDPHJJR1G6,Dada-Doshi,Construction,MH,682251.81,41963.66,77387.2,0.5422,31,0.1369,8,Missing,0
50USOGNNGEJROBS9Z9,Basak and Sons,Trading,DL,941309.91,128253.08,153683.41,0.8345,7,0.0573,12,Regular,0
78YIQDODAUTYLVQ8B4,"Chaudry, Chander and Zachariah",Retail,WB,698337.65,70530.7,47240.03,1.493,22,0.1204,9,Regular,0
01IGVAGQUDZSHJI1Q6,Bhatt Ltd,Construction,UP,985632.1,53677.25,54746.25,0.9805,32,0.0193,6,Late,0
41MVJOGJKUVTACP3J8,Bali Inc,Construction,WB,352353.16,40669.85,45463.27,0.8945,17,0.1374,14,Regular,0
62TLKQWJOCNMZWF9C8,Chandran Group,Manufacturing,RJ,353336.91,19916.86,39862.71,0.4996,13,0.0807,11,Late,0
43HKZPGZGAVXAAF0O1,Roy-Nath,Retail,MP,466930.31,71201.06,62079.38,1.1469,9,0.0921,7,Regular,0
77KELVGVZLNVYNF0C8,Chanda Group,Trading,KA,406726.84,65962.83,22973.13,2.8712,22,0.0943,7,Regular,0
34LPDRCXDLPFHST0V5,Lata Group,Retail,DL,330173.87,40723.08,31821.02,1.2797,25,0.0567,13,Late,0
92WDPWKPWNOCZUO9S7,Chaudhari-Wali,Retail,MP,996005.65,83056.14,145501.21,0.5708,9,0.1077,6,Late,0
68LWJUBBCNJSTIN2F2,"Mistry, Badami and Salvi",Construction,UP,439844.73,29489.72,48029.87,0.614,29,0.0924,12,Late,0
34SLPLVTMOVCVPR5D6,Magar Ltd,Construction,WB,672697.2,115193.11,69006.87,1.6693,48,0.1139,17,Regular,0
90QNAWNQVESDHPU7K1,"Nath, Muni and Srinivasan",Construction,MP,614140.84,92733.4,74744.06,1.2407,31,0.0618,4,Regular,0
15DASHQNKTJVXOO7M1,Kuruvilla-Chander,Trading,GJ,761554.18,58813.27,47317.6,1.2429,5,0.1443,6,Missing,0
67CBTQVNTMQQLTE1T9,Borah-Chhabra,Retail,DL,3583104.39,5968189.93,77278.6,77.2285,245,0.8623,46,Missing,1
36FORLVTSYKEQYV8X4,Doctor-Sidhu,Services,MH,2976580.75,6759615.97,111934.1,60.3887,216,0.8833,44,Missing,1
67JFYVEWKQYEBGP8O8,Magar LLC,Construction,MH,444610.35,47468.42,78958.78,0.6012,18,0.1218,5,Regular,0
41VOJEMBVRFQLAA5L3,"Ravi, Bhatti and Srinivasan",Trading,UP,164784.49,14126.11,19173.94,0.7367,42,0.1176,6,Missing,0
72ZHMJWEAFVZLQA0H4,Sachdeva PLC,Retail,GJ,637024.33,41231.39,86449.23,0.4769,33,0.0261,7,Missing,0
01EBQUHDORWZHGQ2D2,Prakash Group,Trading,MH,140836.37,22771.81,13359.11,1.7045,21,0.1005,6,Regular,0
01RWIORRAJLYFSX5M4,Singh-Gaba,Services,GJ,464472.54,81462.35,73387.63,1.11,24,0.0122,7,Regular,0
38FVYVUKNESUZJR0H6,Bhakta-Jayaraman,Services,WB,922621.03,97745.15,50725.41,1.9269,8,0.0995,5,Late,0
58TKOHPXBBWNWFH8A1,Bawa-Barman,Construction,GJ,761530.05,124475.87,65928.43,1.888,29,0.0356,7,Missing,0
66EPGBXVARSBKRK8Z5,"Kala, Dara and Khare",Trading,DL,1786580.55,4866503.23,79422.08,61.2732,290,0.5292,66,Late,1
36PUOBRGWBAGLTQ3U7,"Chaudhari, Parikh and Rai",Trading,DL,530853.47,81936.7,94069.65,0.871,47,0.0571,17,Missing,0
34MVXNKVJQMMYPF7V7,"Bhandari, Nagy and Prabhu",Trading,DL,259728.59,13686.2,29735.82,0.4602,48,0.0668,13,Late,0
67NUXGIVLWVYLEY7Y6,"Chandra, Goda and Dua",Retail,TN,844520.49,99365.68,136732.44,0.7267,25,0.0419,4,Regular,0
42XXLCQMYUOYELD7T4,Subramaniam Ltd,Construction,DL,144355.57,14713.68,7955.73,1.8492,38,0.0092,7,Missing,0
07ZPLUJXMVUJEPS2N8,Mannan and Sons,Construction,RJ,455595.43,30277.66,40238.73,0.7524,20,0.0446,8,Missing,0
55PQRKYJRELYXFE2E8,Viswanathan-Lall,Construction,RJ,814829.8,112400.27,143523.89,0.7831,34,0.0197,4,Regular,0
60WMYQGWMXUSYAG4X8,"Dyal, Swamy and Padmanabhan",Retail,GJ,928406.76,93947.08,58712.15,1.6001,34,0.1326,14,Regular,0
57OTFBOMAFVUYQJ3V4,"Nagi, Seshadri and Dugar",Retail,RJ,840027.61,106839.67,54633.45,1.9555,35,0.0828,16,Late,0
16MCXVKFSTCUIBP2F3,Chacko Ltd,Manufacturing,WB,147216.53,11354.36,17956.61,0.6323,38,0.0835,6,Late,0
32ORGQEEHJGUDUH9O4,Patla Group,Construction,WB,901280.78,135280.68,106963.21,1.2647,6,0.0689,3,Late,0
45XKOFPDBYWODTL5S3,Manda-Badal,Retail,MP,591474.31,42969.06,103612.05,0.4147,27,0.1255,2,Missing,0
43GGQZVGXHQVNNR2T4,Shankar Group,Services,RJ,503739.01,77776.2,49624.26,1.5673,9,0.0947,17,Regular,0
55ZNZYFSTCXUGCD8O6,Bandi and Sons,Services,UP,808710.36,56932.6,42014.87,1.355,18,0.0882,7,Late,0
02BKKTDNCRAGMKY1Z2,"Modi, Loke and Banik",Manufacturing,DL,494437.77,86366.45,86393.19,0.9997,3,0.1159,11,Missing,0
06HZUXICVIJRUUL9F9,Rai Inc,Construction,TN,2371088.75,6116177.74,58913.17,103.815,215,0.6361,75,Late,1
60MAHOBWHIPUFSR4M7,Chauhan-Boase,Retail,MP,4124445.48,10889531.69,66634.53,163.4193,197,0.767,82,Late,1
93WLUVMWNNIGNCH1H0,Ganguly-Parsa,Construction,WB,904581.69,58281.59,66057.79,0.8823,5,0.1205,13,Regular,0
79INSLWSEKNSFEX8W1,"Sinha, Mitter and Thaman",Services,MH,1259866.8,2760379.74,28074.25,98.3207,129,0.7448,35,Late,1
61EZEKIJOKQSWTB8X8,Patil-Pant,Services,UP,98971.77,10909.4,15525.13,0.7026,28,0.0938,6,Late,0
20LFYFVJXZXEFBU8F4,"Deol, Buch and Kapadia",Manufacturing,RJ,878805.81,51130.01,110717.48,0.4618,43,0.0191,19,Missing,0
49ZLGFUCMVKZXBN5D3,Shroff-Narayanan,Retail,RJ,721075.57,37131.17,79552.84,0.4667,16,0.1281,14,Late,0
28OFMLPZKDUUJHO0T5,Mital Inc,Construction,GJ,409916.93,63467.8,61078.28,1.0391,27,0.1294,9,Late,0
06NFINPRSNQECBH9F6,"Dhaliwal, Chaudhari and Handa",Services,TG,387204.65,30307.55,56801.66,0.5336,31,0.1046,13,Late,0
40DNEYOBQFVRDQT7K2,Apte and Sons,Trading,MP,43496.43,6390.36,4655.96,1.3722,20,0.0582,18,Regular,0
51NLOVKOEPIFVWK4J2,Sharma-Manne,Manufacturing,RJ,627771.08,66956.07,52505.76,1.2752,34,0.1031,19,Missing,0
51KDRDMIXEJOZIO5K6,"Gole, Das and Saxena",Services,MH,951260.39,141730.66,118388.17,1.1972,34,0.0786,17,Late,0
70JTXJJTBPLBJCW1N8,"Babu, Mall and Barad",Trading,UP,546062.08,39703.59,87000.8,0.4564,38,0.053,11,Regular,0
32GWEOTOPMAGBUL3D5,"Wali, Majumdar and Swamy",Services,WB,1928249.83,3529620.13,59027.98,59.7947,235,0.6574,95,Late,1
64USOHKYFYFAUJH5N4,Memon PLC,Trading,KA,777111.3,104418.65,58953.44,1.7712,28,0.035,6,Missing,0
15TDBSZZVPWPNPR3G4,Sani and Sons,Retail,DL,4226525.73,7709564.06,179090.47,43.0482,182,0.5634,68,Late,1
00ROXNKXQGCTQTE2J0,"Dube, Wable and Chaudhry",Manufacturing,GJ,176484.36,23321.35,31123.61,0.7493,35,0.068,4,Late,0
17BRNTMMYWHWGYE4X2,"Sami, Balasubramanian and Sachdeva",Manufacturing,KA,225869.14,20566.18,12180.39,1.6883,7,0.1349,16,Late,0
32BMEOMGLHNFXLR5C9,Shan-Chauhan,Services,MH,261011.34,19779.02,42730.45,0.4629,35,0.0399,6,Late,0
81NLFQFNWMGYERA9M4,Kannan-Rama,Construction,MP,157512.67,9013.98,13434.41,0.6709,21,0.0789,1,Late,0
54CKZJHSIDLSIII0Q6,"Narasimhan, Kurian and Gole",Manufacturing,RJ,3091066.12,7627901.53,33008.77,231.0801,269,0.6682,30,Late,1
32LPGRXNRPCTYSD9C6,Raja-Apte,Retail,WB,2825133.16,7022340.24,77484.69,90.6276,142,0.6098,95,Missing,1
56RSIYKXYSQLEPO6D1,Pal LLC,Construction,UP,592802.12,30288.64,93743.77,0.3231,34,0.1348,19,Missing,0
19CYLITUIACLARR1E6,"Menon, Pradhan and Sem",Manufacturing,TN,105498.52,7591.11,18751.85,0.4048,25,0.0768,16,Regular,0
34BHGJRBSCRHAOB7M5,"Dhaliwal, Deol and Chakrabarti",Services,MH,411793.58,56007.48,71627.45,0.7819,29,0.0369,12,Late,0
